index,train_scores
137,0.9999999989122967
138,0.9999999986814331
139,0.9999999994628365
140,0.9999999966195062
141,0.9999999967114881
142,0.9999999983019431
143,0.9999999990561256
144,0.9999999969948988
145,0.999999998785982
146,0.9999999966298238
147,0.9999999960755661
148,0.99999999862799
149,0.9999999970763802
150,0.9999999994233497
151,0.9999999983479106
152,0.9999999971405265
153,0.9999999962729752
154,0.9999999962248338
155,0.9999999961038081
156,0.9999999953231669
157,0.9999999980796104
158,0.9999999960034687
159,0.9999999960141004
160,0.9999999970828133
161,0.9999999951001853
162,0.9999999935767243
163,0.9999999845066351
164,0.9999999956494716
165,0.9999999901283226
166,0.9999999917090758
167,0.9999999792136144
168,0.9999999908942158
169,0.9999999921214275
170,0.9999999941035691
171,0.9999999970648303
172,0.9999999948289328
173,0.9999999846449458
174,0.9999999893394185
175,0.9999999902267728
176,0.999999969543758
177,0.9999999864719497
178,0.9999998807237568
179,0.9999999741603718
180,0.9999999634285834
181,0.9999999837569543
182,0.999999969901644
183,0.9999999888825949
184,0.9999999723774311
185,0.9999999158861725
186,0.9999999855812081
187,0.999999923422865
188,0.9999999677501821
189,0.9999999018235538
190,0.9999999434101149
191,0.999999962129477
192,0.999999958469328
193,0.999999985335823
194,0.9999999441825246
195,0.9999999196316082
196,0.9999998699903456
197,0.9999999155620237
198,0.9999999496595336
199,0.999999870408129
200,0.9999999549439306
201,0.9999998608764368
202,0.9999998457455208
203,0.9999999653466803
204,0.9999999649703045
205,0.9999999422183966
206,0.9999999194374509
207,0.9999999254926568
208,0.9999999074602531
209,0.999999852945541
210,0.9999998902842729
211,0.9999997448934487
212,0.9999999094631176
213,0.9999998821739455
214,0.9999999167270435
215,0.9999998105355359
216,0.9999997956310201
217,0.9999998159906498
218,0.99999977723329
219,0.9999998690235173
220,0.9999999279397775
221,0.9999998009755203
222,0.999999671172357
223,0.9999998849860148
224,0.9999998476775781
225,0.9999997814356265
226,0.9999998441948679
227,0.9999996548311519
228,0.9999997421075295
229,0.9999997497673152
230,0.9999998099730203
231,0.9999998036740548
232,0.9999993402207045
233,0.9999998663800339
234,0.9999996625369086
235,0.9999996290397896
236,0.9999997223085867
237,0.9999997706770777
238,0.999999711429928
239,0.9999996169531534
240,0.9999997637554688
241,0.9999995520800393
242,0.9999985562411214
243,0.9999996253624174
244,0.9999995832002216
245,0.99999919787966
246,0.9999994826662111
247,0.9999992304517892
248,0.9999991848897475
249,0.9999995366865351
250,0.999999716415411
251,0.9999995682735864
252,0.9999994979657426
253,0.9999994091862132
254,0.9999993077244471
255,0.9999995162171913
256,0.9999992789187376
257,0.999999390455896
258,0.9999993450924123
259,0.9999992608524076
260,0.9999991610107821
261,0.9999989665216814
262,0.9999983527446479
263,0.99999848691852
264,0.9999989411937039
265,0.9999994621420405
266,0.9999991123495321
267,0.9999988426513735
268,0.9999977483016471
269,0.9999991866051816
270,0.9999994662564254
271,0.9999995538947987
272,0.9999987355750469
273,0.9999989905997736
274,0.9999992555577174
275,0.9999995681121896
276,0.9999988810710675
277,0.9999988226389647
278,0.9999987875105836
279,0.99999901576864
280,0.9999989771495278
281,0.9999991267772785
282,0.999998689131056
283,0.9999995660844792
284,0.9999988148790283
285,0.9999990830344117
286,0.9999986974493392
287,0.9999989952607697
288,0.9999988502664786
289,0.9999984018866654
290,0.9999981955643558
291,0.9999987018018307
292,0.9999981750977264
293,0.9999985853813225
294,0.9999971164466601
295,0.9999986537742476
296,0.999997780014813
297,0.9999968688435122
298,0.9999984714377709
299,0.9999988232564951
300,0.9999986803651162
301,0.9999948848589015
302,0.9999988839049987
303,0.9999976407413858
304,0.9999980894517811
305,0.9999986590975377
306,0.9999976992849913
307,0.9999972661716016
308,0.9999986829742199
309,0.9999979372731396
310,0.9999971278260671
311,0.9999979027354902
312,0.9999984392376153
313,0.9999930724964426
314,0.9999977153457557
315,0.9999987090303633
316,0.9999976571374865
317,0.9999975805447475
318,0.9999979930886244
319,0.999998781978285
320,0.9999980179598058
321,0.9999978414949908
322,0.9999979606492527
323,0.9999985455057963
324,0.999998193650568
325,0.9999969437525461
326,0.9999972718987719
327,0.9999968310759358
328,0.9999970376462056
329,0.9999965824511579
330,0.9999983196113439
331,0.9999979353470881
332,0.9999932132280632
333,0.9999968735774392
334,0.9999940761894648
335,0.9999966884893571
336,0.9999973133493298
337,0.9999953066854298
338,0.9999946510778039
339,0.9999965665538302
340,0.9999974983396133
341,0.9999944453216341
342,0.9999967109448165
343,0.9999974006067023
344,0.9999901400536846
345,0.9999975170099974
346,0.9999972930295976
347,0.9999944043718366
348,0.9999973934254845
349,0.9999982948205862
350,0.999997557035308
351,0.999993053577984
352,0.9999972785537882
353,0.9999941629959695
354,0.9999962076688031
355,0.9999961675673746
356,0.9999922786416684
357,0.9999973425856477
358,0.9999965158320537
359,0.9999970048832935
360,0.9999971360369121
361,0.9999957086839975
362,0.999996481693069
363,0.9999961903864858
364,0.9999968650016665
365,0.9999937846393318
366,0.9999973392506964
367,0.9999946776899397
368,0.9999941905337496
369,0.9999959603591838
370,0.999994778964954
371,0.999988587225816
372,0.9999970126727294
373,0.9999963984822895
374,0.9999964707187213
375,0.9999958076409735
376,0.9999970260640075
377,0.9999963327333586
378,0.9999933811223719
379,0.9999955820085163
380,0.9999940114709776
381,0.9999957847138988
382,0.9999951950615086
383,0.9999950649015877
384,0.999994291165751
385,0.9999976447501772
386,0.9999953665554685
387,0.9999899922567392
388,0.9999928149568189
389,0.9999954663640355
390,0.999992221106134
391,0.9999924303990114
392,0.9999896865789705
393,0.9999916296876218
394,0.9999874031806981
395,0.9999952727046624
396,0.9999932519052189
397,0.9999933146213997
398,0.9999920404990178
399,0.9999912846143691
400,0.9999935259442466
401,0.9999917852397359
402,0.9999905521686002
403,0.9999898791015075
404,0.9999931617877931
405,0.9999957348870321
406,0.9999901725774113
407,0.9999893482978761
408,0.9999903917693176
409,0.9999917988246553
410,0.9999905575930247
411,0.9999865824159166
412,0.9999892783747554
413,0.9999923363605357
414,0.9999866541574658
415,0.9999932867572153
416,0.9999870040527066
417,0.9999895145335724
418,0.9999917659826297
419,0.9999929377919908
420,0.9999913075887649
421,0.9999895733020363
422,0.9999877091997813
423,0.9999940439516981
424,0.9999883508587326
425,0.9999929437075467
426,0.9999885052544587
427,0.9999903238176246
428,0.9999910431822532
429,0.9999857215145407
430,0.9999844001557265
431,0.9999907390380428
432,0.9999895778616392
433,0.9999867816198266
434,0.9999835173480971
435,0.9999856157203018
436,0.9999884059916491
437,0.9999872665404754
438,0.9999913591798584
439,0.9999890250988492
440,0.9999916842080139
441,0.9999905746869772
442,0.9999881304665716
443,0.9999890680153922
444,0.9999848841352039
445,0.9999908815674149
446,0.9999885031242488
447,0.9999893488402485
448,0.999976099826072
449,0.9999772283798236
450,0.9999884846687986
451,0.9999873254536037
452,0.9999888165018751
453,0.9999882739610944
454,0.9999893975255784
455,0.9999752221860689
456,0.9999845277316536
457,0.9999791640899843
458,0.9999821560907642
459,0.9999765718203989
460,0.9999826733469793
461,0.9999764983493244
462,0.9999812463716375
463,0.9999841211299968
464,0.9999710375998989
465,0.9999829857911704
466,0.9999747196460343
467,0.9999868820590583
468,0.9999757664269177
469,0.9999841707203851
470,0.9999893019791867
471,0.9999899207386627
472,0.9999817386855101
473,0.9999858887385676
474,0.9999729676568584
475,0.9999830649457981
476,0.9999741232457636
477,0.9999791560420782
478,0.9999766720858981
479,0.9999781905829755
480,0.9999738837394561
481,0.9999798485422032
482,0.9999744811254757
483,0.9999699075637453
484,0.9999748791530613
485,0.9999757421740404
486,0.9999814093107932
487,0.9999789610228534
488,0.9999649730095584
489,0.99997863223431
490,0.9999793900185417
491,0.9999657837483281
492,0.9999828445823674
493,0.9999758229116883
494,0.9999757027790837
495,0.9999583280006545
496,0.9999614467553275
497,0.9999677243619214
498,0.9999713705423995
499,0.9999734608532059
500,0.9999690524795096
501,0.9999731396745067
502,0.9999702637963381
503,0.9999679114351837
504,0.9999771814277906
505,0.999975108848518
506,0.999965105910313
507,0.9999751835873654
508,0.9999756108701401
509,0.9999730738095226
510,0.9999516386439202
511,0.999972525370595
512,0.9999582349227006
513,0.999940734171404
514,0.9999557927047321
515,0.9999781456194272
516,0.9999717057766547
517,0.9999633838824896
518,0.9999676795616081
519,0.9999653973606
520,0.999982492472539
521,0.9999612634723938
522,0.9999663698973096
523,0.9999777264751379
524,0.999966099225355
525,0.9999587662647422
526,0.9999735957910005
527,0.9999631607693221
528,0.999975173065765
529,0.9999644888554668
530,0.9999584750199852
531,0.9999617432564504
532,0.9999683882829382
533,0.9999647768148361
534,0.9999522933152197
535,0.9999655718538192
536,0.9999569882132759
537,0.9999464627852124
538,0.9999587954797539
539,0.9999725598026996
540,0.9999674795530038
541,0.9999680509645279
542,0.9999725042010298
543,0.9999602212864401
544,0.9999643551229691
545,0.9999488615665141
546,0.9999509664105191
547,0.9999502251717446
548,0.9999744141952982
549,0.9999711738653656
550,0.9999616376031111
551,0.9999678651280496
552,0.9999518375177767
553,0.9999577938932437
554,0.9999550411074074
555,0.999946136652424
556,0.9999689727737209
557,0.9999535626367433
558,0.9999524751692719
559,0.9999551864981462
560,0.9999487177292752
561,0.9999423338992598
562,0.9999612927037926
563,0.9999488410108229
564,0.999954149058724
565,0.9999347443039702
566,0.9999168517452237
567,0.9999514071330263
568,0.9999484297656699
569,0.9999323347693624
570,0.9999466473073018
571,0.9999489584526338
572,0.9999392155790635
573,0.9999428959021237
574,0.9999537289526312
575,0.9999372108119958
576,0.9999427869103096
577,0.9999350936595607
578,0.9999475332232659
579,0.9999431169455617
580,0.9999570606854886
581,0.9999479201339481
582,0.9999580988688039
583,0.999940959121647
584,0.9999526023436055
585,0.9999673197573102
586,0.9999381812844652
587,0.9999086192487429
588,0.9999424359064056
589,0.9999424193891397
590,0.9999320888665283
591,0.9999469584530323
592,0.9999176558870904
593,0.9999444620779803
594,0.9999605148418289
595,0.9999243409824464
596,0.9999351896824481
597,0.9999376517074322
598,0.9999475324503198
599,0.9999433235837083
600,0.9999470354234554
601,0.9999305438914678
602,0.9999387057592336
603,0.9999417619732198
604,0.9999375989690537
605,0.9999489408677612
606,0.9999154247935852
607,0.9999518941046086
608,0.9999467400293862
609,0.9999262474259771
610,0.9999492755662355
611,0.9999459830822921
612,0.9999171994354213
613,0.999944250390719
614,0.9999237235679432
615,0.9999352617825195
616,0.9999467102402406
617,0.9999174160419674
618,0.9999064878395196
619,0.9999310963393135
620,0.9999312188147459
621,0.9999311453978964
622,0.9999349533845436
623,0.999903769613613
624,0.9999468828136915
625,0.9999410072358047
626,0.9999181928079068
627,0.9999499323067556
628,0.9999176468343006
629,0.999940342037637
630,0.999938329185106
631,0.999940446362751
632,0.9999462241504297
633,0.9999415236207138
634,0.9999529493907778
635,0.9999202261041136
636,0.9999339955429284
637,0.9999408973143982
638,0.9999050659516543
639,0.9999142522648028
640,0.9999138209894327
641,0.999923091393176
642,0.9998672071250277
643,0.9998889285609166
644,0.999922521674705
645,0.9999007293768066
646,0.9999307674678333
647,0.9999472807839
648,0.9999113413794719
649,0.9998939763324378
650,0.9999176836746768
651,0.9999082537741011
652,0.9998795167913113
653,0.9998646954417778
654,0.9999149320366923
655,0.9999079850891478
656,0.999911430161972
657,0.999898914904508
658,0.9999371973772819
659,0.9998856185465269
660,0.9999026330612655
661,0.9999179068714145
662,0.9999221396995204
663,0.9999099673387858
664,0.9999229879409647
665,0.9998641609008245
666,0.999934126668642
667,0.9999134583405672
668,0.9999208529659399
669,0.9999173467770176
670,0.9999054239434855
671,0.9999141223899971
672,0.9998796500428119
673,0.9999094009442151
674,0.999887187196958
675,0.99991167687051
676,0.9998841638314996
677,0.9998994762622332
678,0.9999339874989102
679,0.9999319559272664
680,0.9999185358674152
681,0.9998907337562108
682,0.9998908446331874
683,0.9999061344544816
684,0.9998761107350242
685,0.9999184769953283
686,0.9998593669543768
687,0.9999080839390965
688,0.9998829565114157
689,0.9998889950111947
690,0.9998681349775432
691,0.9999027788195876
692,0.9999289483753137
693,0.9998766941016022
694,0.999894235680182
695,0.9999000574716811
696,0.9998989196007733
697,0.9998558850117047
698,0.9999253411996888
699,0.9999133229590635
700,0.9999060762863039
701,0.9999145000883742
702,0.9998959927080502
703,0.9999160172929463
704,0.9998449053015854
705,0.99982171688109
706,0.9999056020026015
707,0.9998940112388515
708,0.9998574335146411
709,0.9999168074748733
710,0.9999167592328166
711,0.9999203163885441
712,0.9999151126169704
713,0.9998797454362612
714,0.9998573338803588
715,0.9998947370562986
716,0.9998717551954662
717,0.9998900440743631
718,0.9998898085556459
719,0.9998827755862305
720,0.9998712404417253
721,0.9999020202321413
722,0.9999320576765424
723,0.9998903356561152
724,0.9999152252074268
725,0.9998992388345634
726,0.9998913116124833
727,0.9998925139978476
728,0.9998889099182618
729,0.9998927305767722
730,0.9998779364211313
731,0.9998682082207131
732,0.9998487821186779
733,0.9998509697770148
734,0.9998761425807718
735,0.9999061315580048
736,0.9998601425728385
737,0.9998666689267809
738,0.9998918383089023
739,0.9998280914285332
740,0.9998780133491073
741,0.9998830042070016
742,0.9998656648481122
743,0.999893629584693
744,0.9998814300861709
745,0.9998728244269214
746,0.9998815572621026
747,0.9998433289274987
748,0.9998457963612243
749,0.9998529259687999
750,0.9998137879699792
751,0.9998993614212083
752,0.9998516944810623
753,0.9998542757583283
754,0.9998327269786604
755,0.9998574507677476
756,0.9998683869423981
757,0.999799703835142
758,0.9998157898964372
759,0.9998414778947725
760,0.9998672841209364
761,0.9998390018754402
762,0.999849716110901
763,0.9998466829721326
764,0.9998600328387804
765,0.9997932746776642
766,0.9997943098052278
767,0.9998451778964605
768,0.9998344337222564
769,0.9998664092165334
770,0.9998255335675119
771,0.9998457151011027
772,0.9998477100966994
773,0.9997898838658927
774,0.9998172472220918
775,0.9998679581701605
776,0.9998408423512829
777,0.9997787722467903
778,0.9998347195040089
779,0.999838807612414
780,0.9998509384553288
781,0.999855306874182
782,0.9998661430256892
783,0.999883874675655
784,0.9998519081406155
785,0.9998670058465181
786,0.9998129812740073
787,0.999869354932571
788,0.9998371492479571
789,0.9998005827932211
790,0.9997636152215696
791,0.9998707821067234
792,0.9998736473363014
793,0.99987104206149
794,0.9998440760803728
795,0.9998013518155142
796,0.9998215677279035
797,0.9998226949099561
798,0.9997863031459064
799,0.9997703600560736
800,0.9998164492496433
801,0.9998088775054877
802,0.9998242487258443
803,0.9997372174137088
804,0.9997483285647554
805,0.9998079687881347
806,0.9998411393757678
807,0.9997949865520942
808,0.9998191969345646
809,0.9997991244761443
810,0.999831154734727
811,0.9998262411114913
812,0.9997867545810785
813,0.9997886733154985
814,0.9998005847463137
815,0.9997556786758048
816,0.9998365879100337
817,0.999728116970147
818,0.999830220992872
819,0.9997766982722037
820,0.9998065509698787
821,0.9997860935229181
822,0.9997733241683423
823,0.999815949801567
824,0.999774275486745
825,0.9998396001380454
826,0.999824402914588
827,0.9997219751183463
828,0.9998361878425062
829,0.9997845436238036
830,0.9997399372097184
831,0.9997849014917162
832,0.9997323881016168
833,0.9997979477084753
834,0.9997727305018121
835,0.9997944417564544
836,0.9997635323802785
837,0.9997625903784219
838,0.999760783006158
839,0.9997438011221411
840,0.9997296419547916
841,0.9997783805573568
842,0.9997763942638793
843,0.9997631000945907
844,0.9997551542896427
845,0.999761849171255
846,0.9998219538510016
847,0.9997779444180169
848,0.9997966368301932
849,0.9997472432459162
850,0.9996142467066093
851,0.9997244179077924
852,0.9998099380567157
853,0.9997009209371235
854,0.9997165185394346
855,0.9998173425966008
856,0.999672316620365
857,0.9996844751049822
858,0.9996302008846901
859,0.9996867964172269
860,0.9997055727290588
861,0.9997411587419253
862,0.9995932317244454
863,0.9996891895293594
864,0.9997655844368477
865,0.9997159873642724
866,0.99966482786871
867,0.9997067892651813
868,0.9997336380204662
869,0.9997066574376375
870,0.9997063254844768
871,0.9997530198526291
872,0.9997529826907988
873,0.9997601325019339
874,0.999721565969183
875,0.9996747774756726
876,0.9997193745594536
877,0.999677350215895
878,0.9997217537546405
879,0.9997464421587113
880,0.9997244899589753
881,0.9997494856801419
882,0.9997430196039027
883,0.9996788783346484
884,0.9996872154571372
885,0.9997639629453041
886,0.9997766497824307
887,0.9997052149655218
888,0.9997061844303478
889,0.9998008395981016
890,0.9996567030976382
891,0.9997297628359253
892,0.999647676810438
893,0.9997852903377563
894,0.9996498741486972
895,0.9997513625376346
896,0.999754114539761
897,0.9997606565106169
898,0.9996638792264864
899,0.999671027958363
900,0.9996424546644737
901,0.9996126363205816
902,0.9997252917893965
903,0.9997117457214767
904,0.9996690469183415
905,0.999723145140344
906,0.9996780762731107
907,0.9996935407444301
908,0.999696789470964
909,0.9995822977885621
910,0.9996911608361542
911,0.9995536865036923
912,0.9996410855910934
913,0.9996592068220213
914,0.9997027919763779
915,0.9996791325285965
916,0.9997552038625586
917,0.9997040565632802
918,0.9997576586738623
919,0.9997237570805072
920,0.9997175218175046
921,0.9995566388457748
922,0.9995843290066072
923,0.9996916535258855
924,0.9997263436283687
925,0.9996925217373324
926,0.99970526602122
927,0.9996750805296672
928,0.9996777002660537
929,0.9997470292013623
930,0.9996282455511211
931,0.9997517280636781
932,0.9997133216315418
933,0.9997054696512391
934,0.999657768206855
935,0.9997687234196326
936,0.999660055485823
937,0.9997074495950907
938,0.9996778893260309
939,0.9996356630213362
940,0.999660889092456
941,0.9996455286044242
942,0.999650368196419
943,0.9996676763884457
944,0.9996999961825443
945,0.999679316333387
946,0.9996759715811989
947,0.9996320593183485
948,0.9996334745603372
949,0.9996948539466548
950,0.9995958282437368
951,0.9996014599335192
952,0.9996289091898829
953,0.9996281253761279
954,0.9996007408169237
955,0.9996822139082469
956,0.9995415575024676
957,0.999635811307212
958,0.9996038797485096
959,0.9995907629394072
960,0.9996669220618797
961,0.9996500864815023
962,0.9996793838460726
963,0.9996143588932084
964,0.9996284689965022
965,0.9996650587942469
966,0.9995986926509145
967,0.999582874454796
968,0.999622729416595
969,0.999501428310323
970,0.9996235872030745
971,0.9995322199281126
972,0.9996502032372969
973,0.9995197789372793
974,0.9996327941632929
975,0.9996907123837029
976,0.9996549131708341
977,0.9997259084571982
978,0.9995506913593704
979,0.999584370642589
980,0.9996833624315488
981,0.9996181429077213
982,0.9995353363803041
983,0.9995164445246796
984,0.9997078149744467
985,0.9996390712132247
986,0.9995113428483057
987,0.9996461574751541
988,0.9996306977580186
989,0.9996462802921134
990,0.999615090494527
991,0.9996429338984126
992,0.9992560712672615
993,0.9995120344731382
994,0.9996341267902391
995,0.9995467329124236
996,0.9996254171004559
997,0.9994532834314337
998,0.9995007081212108
999,0.9996443860999611
1000,0.9995832398772779
1001,0.9996386990111719
1002,0.9996346667341759
1003,0.9995884714852814
1004,0.9995204997856802
1005,0.9995647627859052
1006,0.9996183871958223
1007,0.9994990143303417
1008,0.9995420354915263
1009,0.9993837774084782
1010,0.9994875741217252
1011,0.9995460211973306
1012,0.9993356198836921
1013,0.9995389926639717
1014,0.9995455077643316
1015,0.9993592421818486
1016,0.9995311645380267
1017,0.9993973177779981
1018,0.9994839097645302
1019,0.9994598943280212
1020,0.9995045116686243
1021,0.9995174516125933
1022,0.9994740221411265
1023,0.9995101689058754
1024,0.9994569961441774
1025,0.9995546546806342
1026,0.9993597980954826
1027,0.9994356838041445
1028,0.9993731092738403
1029,0.9995447448180234
1030,0.9994748638143659
1031,0.9994623823574116
1032,0.999444050535655
1033,0.9994298044342788
1034,0.9994481941505794
1035,0.9994355444879466
1036,0.9995420358494099
1037,0.9994518623525632
1038,0.999480300355877
1039,0.999403456514365
1040,0.9994071697107109
1041,0.9995115741517578
1042,0.9992910425369601
1043,0.9993747584795171
1044,0.9994254211946674
1045,0.999393110252218
1046,0.9994797381706809
1047,0.9993414435687197
1048,0.999512874773947
1049,0.9995203146111356
1050,0.9995476387768588
1051,0.9994141425384035
1052,0.9994915131839912
1053,0.9994968078258316
1054,0.9994840428318437
1055,0.9994530455441195
1056,0.9995178847308419
1057,0.9993870904104825
1058,0.9993848742546473
1059,0.9993792546214442
1060,0.9995090161075555
1061,0.9994303925870887
1062,0.9993970333664157
1063,0.9993614220556628
1064,0.9993644739327894
1065,0.9995125195238724
1066,0.999485534439202
1067,0.9993506089014054
1068,0.9994328850505089
1069,0.9993872978981417
1070,0.9992434613054626
1071,0.9994811215919481
1072,0.9994861522787736
1073,0.999380241212335
1074,0.999470839127434
1075,0.9994302114861551
1076,0.9994954932328356
1077,0.9993743444560783
1078,0.9994095509884499
1079,0.999447412919583
1080,0.9993850637806838
1081,0.9993864588854525
1082,0.9993145020109075
1083,0.9993818308593633
1084,0.9994000179360005
1085,0.9994460417642086
1086,0.9994733528135965
1087,0.9993161156734767
1088,0.9994648963232416
1089,0.9993832644463134
1090,0.9995598795015522
1091,0.9993391809979063
1092,0.9992772294028707
1093,0.9993090044406454
1094,0.9991751543149676
1095,0.9993443975485014
1096,0.999366113627533
1097,0.9994812856442857
1098,0.9994028794709112
1099,0.999232431323696
1100,0.9993916565332932
1101,0.999494052333266
1102,0.9994131149135216
1103,0.9992939325888663
1104,0.9993887434519053
1105,0.9994786895240008
1106,0.999283946274894
1107,0.9994932184085343
1108,0.9993492018840793
1109,0.9994218910291173
1110,0.9993900317544324
1111,0.999228019368728
1112,0.9993141097350456
1113,0.999394206607852
1114,0.9994031013789741
1115,0.9994262560265184
1116,0.999346263377367
1117,0.9993785597209525
1118,0.9994370970843656
1119,0.9994073335704252
1120,0.9993278708008021
1121,0.9993890799372059
1122,0.9992261948812918
1123,0.9993931282103601
1124,0.9992738488270051
1125,0.9993122543921215
1126,0.999323135515795
1127,0.999222690216366
1128,0.9994157917791693
1129,0.9993430034762039
1130,0.9993221259211816
1131,0.9994462129584699
1132,0.9991061087886821
1133,0.999322599040887
1134,0.9991153490684461
1135,0.9992647663944849
1136,0.999256759232491
1137,0.9992559550912826
1138,0.999119326513498
1139,0.99924979681913
1140,0.999186407216518
1141,0.9993231529949196
1142,0.9992935201849318
1143,0.9994712008151805
1144,0.9992707771824719
1145,0.9993348360053715
1146,0.9992224389485164
1147,0.9992905562846449
1148,0.9992808279098337
1149,0.9994275046744959
1150,0.9991774712478904
1151,0.9988876905188981
1152,0.9992967047814744
1153,0.9992702992778791
1154,0.9990705840146864
1155,0.9991941832430111
1156,0.9991145098690853
1157,0.9992970759813719
1158,0.9991955964744628
1159,0.9990255164621328
1160,0.999323052629702
1161,0.9991977920516273
1162,0.9992325099341562
1163,0.9993255596383835
1164,0.9991636967865153
1165,0.9991316690156419
1166,0.999096600570211
1167,0.9991491087655826
1168,0.9991636476472064
1169,0.999067036620537
1170,0.9992805159740173
1171,0.9991342631051976
1172,0.9991564380075012
1173,0.9991282544456589
1174,0.9993499880259797
1175,0.9991495035949775
1176,0.9992320233711434
1177,0.9991929326602234
1178,0.9992672254114837
1179,0.9994108205374548
1180,0.9991616977216892
1181,0.9991207203172244
1182,0.99920014726468
1183,0.9993326652688785
1184,0.9993206963687415
1185,0.9991785143324923
1186,0.9991720699880882
1187,0.9993013329275838
1188,0.9992528109503279
1189,0.9991540869146638
1190,0.9990429582397603
1191,0.9992114697020927
1192,0.9990734408957392
1193,0.9991736321016677
1194,0.9990859775500373
1195,0.999111990765216
1196,0.9992795211329499
1197,0.9991751962486378
1198,0.9989819337928781
1199,0.9991807302968894
1200,0.9991990443600353
1201,0.9991937684785615
1202,0.9993025094595138
1203,0.9991576247716332
1204,0.999241342034196
1205,0.99912487009785
1206,0.9992032409803846
1207,0.9992256370408972
1208,0.9989996154788477
1209,0.9991549496992195
1210,0.9992407910068749
1211,0.9991218151343912
1212,0.9991165536559671
1213,0.9991319789527913
1214,0.9992198474819678
1215,0.9990876599107502
1216,0.999082944383034
1217,0.999089125069387
1218,0.9991807145149982
1219,0.9992049930534802
1220,0.999132266927648
1221,0.9992803918076504
1222,0.99924310198071
1223,0.9990105476610383
1224,0.9990052824817555
1225,0.99917575466556
1226,0.9992230940909252
1227,0.9989630078356136
1228,0.9990654102406374
1229,0.9991020622001505
1230,0.9991656052330649
1231,0.9990806162830359
1232,0.9989170459277157
1233,0.9991553849478492
1234,0.9991542807410662
1235,0.9989692058227471
1236,0.9988790864867908
1237,0.9991205412776986
1238,0.9990187846613878
1239,0.999254404384168
1240,0.99915014165861
1241,0.9990239092193406
1242,0.9989528091599584
1243,0.9992532502835376
1244,0.9990900326107993
1245,0.9990796047314884
1246,0.9991830759716922
1247,0.9990832074975241
1248,0.9990602255888323
1249,0.9991389162968178
1250,0.9992049663520616
1251,0.9991110706751157
1252,0.9990256328466871
1253,0.9992060584050173
1254,0.9991063726198594
1255,0.9990409681069802
1256,0.9991311198135848
1257,0.999060574460666
1258,0.9990504774560798
1259,0.9987534778560181
1260,0.9991166876414129
